element,name,name_norm,brand,brand_norm,amenity,shop,tourism,category,category_final,cuisine,cuisine_clean,opening_hours,opening_hours_norm,is_24_7,mo_open,mo_close,tu_open,tu_close,we_open,we_close,th_open,th_close,fr_open,fr_close,sa_open,sa_close,su_open,su_close,wheelchair,wheelchair_accessible,takeaway,has_takeaway,addr:street,addr_norm,poi_text
node,America's Best Contacts & Eyeglasses,america's best contacts & eyeglasses,America's Best Contacts & Eyeglasses,america's best contacts & eyeglasses,,optician,,optician,optician,,,,,False,,,,,,,,,,,,,,,,0,,0,Southeast Washington Street,southeast washington street,america's best contacts & eyeglasses america's best contacts & eyeglasses optician southeast washington street
node,McMenamins Mall 205,mcmenamins mall 205,McMenamins,mcmenamins,pub,,,pub,pub,american,american,"Mo-Th,Su 11:00-22:00; Fr,Sa 11:00-23:00","Mo-Th,Su 11:00-22:00; Fr,Sa 11:00-23:00",False,11:00,22:00,11:00,22:00,11:00,22:00,11:00,22:00,11:00,23:00,11:00,23:00,11:00,22:00,,0,,0,Southeast Washington Street,southeast washington street,mcmenamins mall 205 mcmenamins pub american southeast washington street
node,Columbia Clinic Urgent Care: Mall 205,columbia clinic urgent care: mall 205,,,clinic,,,clinic,clinic,,,,,False,,,,,,,,,,,,,,,,0,,0,Southeast Washington Street,southeast washington street,columbia clinic urgent care: mall 205 clinic southeast washington street
node,Interstate Batteries,interstate batteries,Interstate Batteries,interstate batteries,,car_parts,,car_parts,transport,,,,,False,,,,,,,,,,,,,,,,0,,0,Southeast Washington Street,southeast washington street,interstate batteries interstate batteries transport southeast washington street
node,unknown,unknown,,,drinking_water,,,drinking_water,utility,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown utility
node,unknown,unknown,,,drinking_water,,,drinking_water,utility,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown utility
node,unknown,unknown,,,drinking_water,,,drinking_water,utility,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown utility
node,unknown,unknown,,,drinking_water,,,drinking_water,utility,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown utility
node,unknown,unknown,,,drinking_water,,,drinking_water,utility,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown utility
node,United States Postal Service,united states postal service,United States Postal Service,united states postal service,post_box,,,post_box,utility,,,,,False,,,,,,,,,,,,,,,,0,,0,,,united states postal service united states postal service utility
node,Walgreens,walgreens,Walgreens,walgreens,pharmacy,,,pharmacy,pharmacy,,,,,False,,,,,,,,,,,,,,,,0,,0,,,walgreens walgreens pharmacy
node,Beaumont Mix Shop,beaumont mix shop,,,,alcohol,,alcohol,alcohol,,,Mo-Sa 11:00-19:00; Su 12:00-18:00,Mo-Sa 11:00-19:00; Su 12:00-18:00,False,11:00,19:00,11:00,19:00,11:00,19:00,11:00,19:00,11:00,19:00,11:00,19:00,12:00,18:00,,0,,0,Northeast Killingsworth Street,northeast killingsworth street,beaumont mix shop alcohol northeast killingsworth street
node,76,76,76,76,fuel,,,fuel,transport,,,,,False,,,,,,,,,,,,,,,,0,,0,,,76 76 transport
node,unknown,unknown,,,post_box,,,post_box,utility,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown utility
node,Tahrir Square,tahrir square,,,fast_food,,,fast_food,fast_food,kebab,kebab,,,False,,,,,,,,,,,,,,,,0,,0,Southeast Hawthorne Boulevard,southeast hawthorne boulevard,tahrir square fast_food kebab southeast hawthorne boulevard
node,El Brasero,el brasero,,,fast_food,,,fast_food,fast_food,mexican,mexican,Su-Mo 11:00-23:00; Tu-Th 11:00-01:00; Fr-Sa 11:00-03:00,Su-Mo 11:00-23:00; Tu-Th 11:00-01:00; Fr-Sa 11:00-03:00,False,11:00,23:00,11:00,24:00,00:00,24:00,00:00,24:00,11:00,24:00,00:00,24:00,11:00,23:00,,0,,0,Southeast Hawthorne Boulevard,southeast hawthorne boulevard,el brasero fast_food mexican southeast hawthorne boulevard
node,unknown,unknown,,,toilets,,,toilets,utility,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown utility
node,Pyro Pizza,pyro pizza,,,fast_food,,,fast_food,fast_food,pizza,pizza,Tu-Su 11:00-22:00,Tu-Su 11:00-22:00,False,,,11:00,22:00,11:00,22:00,11:00,22:00,11:00,22:00,11:00,22:00,11:00,22:00,,0,,0,Southeast Hawthorne Boulevard,southeast hawthorne boulevard,pyro pizza fast_food pizza southeast hawthorne boulevard
node,Potato Champion,potato champion,,,fast_food,,,fast_food,fast_food,,,,,False,,,,,,,,,,,,,,,,0,,0,Southeast Hawthorne Boulevard,southeast hawthorne boulevard,potato champion fast_food southeast hawthorne boulevard
node,BKK Pad Thai,bkk pad thai,,,fast_food,,,fast_food,fast_food,thai,thai,Mo-Su 11:30-21:30,Mo-Su 11:30-21:30,False,11:30,21:30,11:30,21:30,11:30,21:30,11:30,21:30,11:30,21:30,11:30,21:30,11:30,21:30,,0,,0,Southeast Hawthorne Boulevard,southeast hawthorne boulevard,bkk pad thai fast_food thai southeast hawthorne boulevard
node,Just Thai,just thai,,,fast_food,,,fast_food,fast_food,thai,thai,,,False,,,,,,,,,,,,,,,,0,only,1,,,just thai fast_food thai
node,A1 Foodbar,a1 foodbar,,,fast_food,,,fast_food,fast_food,,,,,False,,,,,,,,,,,,,,,,0,only,1,,,a1 foodbar fast_food
node,Indian Rasoi,indian rasoi,,,fast_food,,,fast_food,fast_food,indian,indian,,,False,,,,,,,,,,,,,,,,0,only,1,,,indian rasoi fast_food indian
node,Portland Cà Phê,portland ca phe,,,cafe,,,cafe,cafe,,,"Mo-Fr 08:00-16:00; Sa,Su 09:00-16:00","Mo-Fr 08:00-16:00; Sa,Su 09:00-16:00",False,08:00,16:00,08:00,16:00,08:00,16:00,08:00,16:00,08:00,16:00,09:00,16:00,09:00,16:00,,0,,0,Northeast Martin Luther King Junior Boulevard,northeast martin luther king junior boulevard,portland ca phe cafe northeast martin luther king junior boulevard
node,Killer Burger,killer burger,,,restaurant,,,restaurant,restaurant,burger,burger,11:00-21:00,11:00-21:00,False,11:00,21:00,11:00,21:00,11:00,21:00,11:00,21:00,11:00,21:00,11:00,21:00,11:00,21:00,,0,,0,Northeast Russell Street,northeast russell street,killer burger restaurant burger northeast russell street
node,Best Auto Repair,best auto repair,,,,car_repair,,car_repair,transport,,,09:00-18:00,09:00-18:00,False,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,,0,,0,Northeast Shaver Street,northeast shaver street,best auto repair transport northeast shaver street
node,unknown,unknown,,,atm,,,atm,atm,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown atm
node,U.S. Bank,u.s. bank,U.S. Bank,u.s. bank,atm,,,atm,atm,,,,,False,,,,,,,,,,,,,,,,0,,0,,,u.s. bank u.s. bank atm
node,Chevron,chevron,Chevron,chevron,fuel,,,fuel,transport,,,,,False,,,,,,,,,,,,,,,,0,,0,,,chevron chevron transport
node,United States Postal Service,united states postal service,United States Postal Service,united states postal service,post_box,,,post_box,utility,,,,,False,,,,,,,,,,,,,,,,0,,0,,,united states postal service united states postal service utility
node,unknown,unknown,,,bench,,,bench,utility,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown utility
node,Albina Press,albina press,,,cafe,,,cafe,cafe,coffee_shop,coffee,Mo-Su 06:00-18:00,Mo-Su 06:00-18:00,False,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,yes,1,,0,North Albina Avenue,north albina avenue,albina press cafe coffee north albina avenue
node,Mississippi Health Center,mississippi health center,,,clinic,,,clinic,clinic,,,,,False,,,,,,,,,,,,,,,,0,,0,North Albina Avenue,north albina avenue,mississippi health center clinic north albina avenue
node,Phipps Rexall Drugs,phipps rexall drugs,,,,,artwork,artwork,artwork,,,,,False,,,,,,,,,,,,,,,,0,,0,,,phipps rexall drugs artwork
node,Atlas Tattoo,atlas tattoo,,,,tattoo,,tattoo,tattoo,,,Mo-Su 11:00-19:00,Mo-Su 11:00-19:00,False,11:00,19:00,11:00,19:00,11:00,19:00,11:00,19:00,11:00,19:00,11:00,19:00,11:00,19:00,,0,,0,North Albina Avenue,north albina avenue,atlas tattoo tattoo north albina avenue
node,The Red Fox,the red fox,,,pub,,,pub,pub,,,,,False,,,,,,,,,,,,,,,,0,,0,North Albina Avenue,north albina avenue,the red fox pub north albina avenue
node,OnPoint,onpoint,OnPoint,onpoint,bank,,,bank,bank,,,,,False,,,,,,,,,,,,,,,,0,,0,Southeast Washington Street,southeast washington street,onpoint onpoint bank southeast washington street
node,Mattress Firm,mattress firm,Mattress Firm,mattress firm,,bed,,bed,other,,,,,False,,,,,,,,,,,,,,,,0,,0,Southeast Washington Street,southeast washington street,mattress firm mattress firm other southeast washington street
node,unknown,unknown,,,,vacant,,vacant,other,,,,,False,,,,,,,,,,,,,,,,0,,0,Southeast Washington Street,southeast washington street,unknown other southeast washington street
node,East Portland Dental,east portland dental,,,dentist,,,dentist,dentist,,,,,False,,,,,,,,,,,,,,,,0,,0,Southeast Washington Street,southeast washington street,east portland dental dentist southeast washington street
node,Coffee's On,coffee's on,,,cafe,,,cafe,cafe,,,Mo-Fr 06:00-15:00; Su 08:00-14:00,Mo-Fr 06:00-15:00; Su 08:00-14:00,False,06:00,15:00,06:00,15:00,06:00,15:00,06:00,15:00,06:00,15:00,,,08:00,14:00,,0,,0,Southeast Washington Street,southeast washington street,coffee's on cafe southeast washington street
node,Sushi Sapporo,sushi sapporo,,,restaurant,,,restaurant,restaurant,sushi,sushi,Mo-Fr 11:00-20:30; Sa 12:00-21:00; Su 12:00-20:30,Mo-Fr 11:00-20:30; Sa 12:00-21:00; Su 12:00-20:30,False,11:00,20:30,11:00,20:30,11:00,20:30,11:00,20:30,11:00,20:30,12:00,21:00,12:00,20:30,,0,,0,Southeast Washington Street,southeast washington street,sushi sapporo restaurant sushi southeast washington street
node,Sport Clips,sport clips,Sport Clips,sport clips,,hairdresser,,hairdresser,hairdresser,,,Mo-Fr 10:00-19:00; Sa 09:00-18:00; Su 10:00-16:00,Mo-Fr 10:00-19:00; Sa 09:00-18:00; Su 10:00-16:00,False,10:00,19:00,10:00,19:00,10:00,19:00,10:00,19:00,10:00,19:00,09:00,18:00,10:00,16:00,,0,,0,Southeast Washington Street,southeast washington street,sport clips sport clips hairdresser southeast washington street
node,Star Nails,star nails,,,,beauty,,beauty,beauty,,,Mo-Sa 10:00-18:00,Mo-Sa 10:00-18:00,False,10:00,18:00,10:00,18:00,10:00,18:00,10:00,18:00,10:00,18:00,10:00,18:00,,,,0,,0,Southeast Washington Street,southeast washington street,star nails beauty southeast washington street
node,205 Liquor,205 liquor,,,,alcohol,,alcohol,alcohol,,,Mo-Sa 10:00-20:00; Su 11:00-18:00,Mo-Sa 10:00-20:00; Su 11:00-18:00,False,10:00,20:00,10:00,20:00,10:00,20:00,10:00,20:00,10:00,20:00,10:00,20:00,11:00,18:00,,0,,0,Southeast Washington Street,southeast washington street,205 liquor alcohol southeast washington street
node,FedEx Office,fedex office,FedEx Office,fedex office,,copyshop,,copyshop,copyshop,,,,,False,,,,,,,,,,,,,,,,0,,0,Southeast Washington Street,southeast washington street,fedex office fedex office copyshop southeast washington street
node,Soy Teriyaki,soy teriyaki,,,fast_food,,,fast_food,fast_food,,,Mo-Sa 10:00-20:00,Mo-Sa 10:00-20:00,False,10:00,20:00,10:00,20:00,10:00,20:00,10:00,20:00,10:00,20:00,10:00,20:00,,,,0,,0,Southeast Washington Street,southeast washington street,soy teriyaki fast_food southeast washington street
node,Subway,subway,Subway,subway,fast_food,,,fast_food,fast_food,sandwich,sandwich,07:00-23:00,07:00-23:00,False,07:00,23:00,07:00,23:00,07:00,23:00,07:00,23:00,07:00,23:00,07:00,23:00,07:00,23:00,,0,yes,1,Southeast Washington Street,southeast washington street,subway subway fast_food sandwich southeast washington street
node,Verizon,verizon,Verizon,verizon,,mobile_phone,,mobile_phone,mobile_phone,,,,,False,,,,,,,,,,,,,,,,0,,0,Southeast Washington Street,southeast washington street,verizon verizon mobile_phone southeast washington street
node,AT&T,at&t,AT&T,at&t,,mobile_phone,,mobile_phone,mobile_phone,,,,,False,,,,,,,,,,,,,,,,0,,0,Southeast Washington Street,southeast washington street,at&t at&t mobile_phone southeast washington street
node,unknown,unknown,,,atm,,,atm,atm,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown atm
node,Biketown,biketown,Biketown,biketown,bicycle_rental,,,bicycle_rental,transport,,,,,False,,,,,,,,,,,,,,,,0,,0,,,biketown biketown transport
node,Waypost,waypost,,,bar,,,bar,bar,,,,,False,,,,,,,,,,,,,,,,0,,0,North Williams Avenue,north williams avenue,waypost bar north williams avenue
node,Mam's Kitchen,mam's kitchen,,,fast_food,,,fast_food,fast_food,,,,,False,,,,,,,,,,,,,,,,0,,0,,,mam's kitchen fast_food
node,Bardy Trophy Co.,bardy trophy co.,,,,trophy,,trophy,other,,,,,False,,,,,,,,,,,,,,,,0,,0,Northeast Martin Luther King Junior Boulevard,northeast martin luther king junior boulevard,bardy trophy co. other northeast martin luther king junior boulevard
node,New Song Community Church,new song community church,,,place_of_worship,,,place_of_worship,place_of_worship,,,,,False,,,,,,,,,,,,,,,,0,,0,Northeast Martin Luther King Junior Boulevard,northeast martin luther king junior boulevard,new song community church place_of_worship northeast martin luther king junior boulevard
node,Central Welding Supply,central welding supply,,,,trade,,trade,other,,,,,False,,,,,,,,,,,,,,,,0,,0,,,central welding supply other
node,Queen of Sheba,queen of sheba,,,restaurant,,,restaurant,restaurant,ethiopian,ethiopian,,,False,,,,,,,,,,,,,,,,0,,0,Northeast Martin Luther King Junior Boulevard,northeast martin luther king junior boulevard,queen of sheba restaurant ethiopian northeast martin luther king junior boulevard
node,unknown,unknown,,,shelter,,,shelter,shelter,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown shelter
node,Hale Pele,hale pele,,,bar,,,bar,bar,hawaiian,hawaiian,,,False,,,,,,,,,,,,,,,,0,,0,Northeast Broadway,northeast broadway,hale pele bar hawaiian northeast broadway
node,Yesenia's Market,yesenia's market,,,,supermarket,,supermarket,supermarket,mexican,mexican,,,False,,,,,,,,,,,,,,,,0,,0,Southeast Powell Boulevard,southeast powell boulevard,yesenia's market supermarket mexican southeast powell boulevard
node,United States Postal Service,united states postal service,United States Postal Service,united states postal service,post_box,,,post_box,utility,,,,,False,,,,,,,,,,,,,,,,0,,0,,,united states postal service united states postal service utility
node,unknown,unknown,,,post_box,,,post_box,utility,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown utility
node,unknown,unknown,,,post_box,,,post_box,utility,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown utility
node,unknown,unknown,,,post_box,,,post_box,utility,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown utility
node,United States Postal Service,united states postal service,United States Postal Service,united states postal service,post_box,,,post_box,utility,,,,,False,,,,,,,,,,,,,,,,0,,0,,,united states postal service united states postal service utility
node,United States Postal Service,united states postal service,United States Postal Service,united states postal service,post_box,,,post_box,utility,,,,,False,,,,,,,,,,,,,,,,0,,0,,,united states postal service united states postal service utility
node,unknown,unknown,,,drinking_water,,,drinking_water,utility,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown utility
node,unknown,unknown,,,,,viewpoint,viewpoint,viewpoint,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown viewpoint
node,Oregon's Finest,oregon's finest,,,,cannabis,,cannabis,cannabis,,,,,False,,,,,,,,,,,,,,,,0,,0,Northeast Grand Avenue,northeast grand avenue,oregon's finest cannabis northeast grand avenue
node,Midpoint,midpoint,,,restaurant,,,restaurant,restaurant,american,american,08:00-22:00,08:00-22:00,False,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,,0,,0,Southeast 52nd Avenue,southeast 52nd avenue,midpoint restaurant american southeast 52nd avenue
node,Plaid Pantry,plaid pantry,Plaid Pantry,plaid pantry,,convenience,,convenience,convenience,,,,,False,,,,,,,,,,,,,,,,0,,0,Southeast Foster Road,southeast foster road,plaid pantry plaid pantry convenience southeast foster road
node,Plaid Pantry,plaid pantry,Plaid Pantry,plaid pantry,,convenience,,convenience,convenience,,,,,False,,,,,,,,,,,,,,,,0,,0,Southeast César E. Chávez Boulevard,southeast cesar e. chavez boulevard,plaid pantry plaid pantry convenience southeast cesar e. chavez boulevard
node,Brooklyn Park Pub,brooklyn park pub,,,pub,,,pub,pub,,,,,False,,,,,,,,,,,,,,,,0,,0,,,brooklyn park pub pub
node,UPS,ups,UPS,ups,post_box,,,post_box,utility,,,,,False,,,,,,,,,,,,,,,,0,,0,,,ups ups utility
node,Artery,artery,,,,,gallery,gallery,gallery,,,,,False,,,,,,,,,,,,,,,,0,,0,North Vancouver Avenue,north vancouver avenue,artery gallery north vancouver avenue
node,United States Postal Service,united states postal service,United States Postal Service,united states postal service,post_box,,,post_box,utility,,,,,False,,,,,,,,,,,,,,,,0,,0,,,united states postal service united states postal service utility
node,unknown,unknown,,,bench,,,bench,utility,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown utility
node,unknown,unknown,,,bench,,,bench,utility,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown utility
node,United States Postal Service,united states postal service,United States Postal Service,united states postal service,post_box,,,post_box,utility,,,,,False,,,,,,,,,,,,,,,,0,,0,,,united states postal service united states postal service utility
node,unknown,unknown,,,telephone,,,telephone,utility,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown utility
node,United States Postal Service,united states postal service,United States Postal Service,united states postal service,post_box,,,post_box,utility,,,,,False,,,,,,,,,,,,,,,,0,,0,,,united states postal service united states postal service utility
node,United States Postal Service,united states postal service,United States Postal Service,united states postal service,post_box,,,post_box,utility,,,,,False,,,,,,,,,,,,,,,,0,,0,,,united states postal service united states postal service utility
node,Citibank,citibank,Citibank,citibank,atm,,,atm,atm,,,,,False,,,,,,,,,,,,,,,,0,,0,,,citibank citibank atm
node,FedEx,fedex,FedEx,fedex,post_box,,,post_box,utility,,,,,False,,,,,,,,,,,,,,,,0,,0,,,fedex fedex utility
node,United States Postal Service,united states postal service,United States Postal Service,united states postal service,post_box,,,post_box,utility,,,,,False,,,,,,,,,,,,,,,,0,,0,,,united states postal service united states postal service utility
node,United States Postal Service,united states postal service,United States Postal Service,united states postal service,post_box,,,post_box,utility,,,,,False,,,,,,,,,,,,,,,,0,,0,,,united states postal service united states postal service utility
node,United States Postal Service,united states postal service,United States Postal Service,united states postal service,post_box,,,post_box,utility,,,,,False,,,,,,,,,,,,,,,,0,,0,,,united states postal service united states postal service utility
node,Handy Foodmart,handy foodmart,,,,convenience,,convenience,convenience,,,,,False,,,,,,,,,,,,,,,,0,,0,,,handy foodmart convenience
node,unknown,unknown,,,post_box,,,post_box,utility,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown utility
node,The Portland Loo,the portland loo,The Portland Loo,the portland loo,toilets,,,toilets,utility,,,,,False,,,,,,,,,,,,,,,,0,,0,,,the portland loo the portland loo utility
